,title,comment
18355,지인들이랑 평범한 얘기하는데 카톡을 왜 숨기겠음.,ㄹㅇ 애초에 평범한 얘기를 하던 뭘하던 걍 보여주기 싫은 마음 들수도 있지 내꺼내꺼 하다보니까 애인을 진짜 본인 소유물로 착각하나.
34685,엄마가 자꾸 남친 못생겼다해.,가만히 계시던 아버지 순살치킨행또륵.
36004,부모님이 자꾸 돈 많은 남자랑 결혼하라고 하는데.,걍 그렇게 결혼못하는.
14559,타이밍 안 맞은 썸이나 짝사랑 경험 다들 있어.,한번도 없음.
9010,불안형 남친 이런 말들에 어떻게해야할지.,지 자존감 낮고 자신감 없는거 너한테 푸는거고 아니야 나는 너가 젤 좋고 소중하지~ 같은 말 듣고 싶어서 그러는거임평생 맞춰줄 자신 있으면 계속하고 아니면 걍 버려 저런거 고쳐쓰기 힘들어.
28100,메뉴 같은거 잘 안가리고 다 괜찮은 친구들 있어 소개팅할때마다 뭐 좋아하냐고 물어봐주는 게 더 힘들어 ㅠㅠㅋㅋㅋ.,숟가락 안섞여도 되는 메뉴로 보통은 먹자고 해이탈리안 레스토랑같은게 무난하긴 하지.
16620,나 생일이라고 애인이 호텔 예약해줌.,뜨밤각이네.
16305,연애마다 듣는 얘기가 있어.,그럴땐 진짜 깊게 생각하면 안돼!!! 나도 요즘들어 자꾸 한번 꼬이서 생각하게 되는데 그러니까 내 정신이 힘들더라ㅠ꾸 의식해서라도 들은 말 고대로 받아들일라고 노력함 단순하게생각하도록ㅠㅠ 자꾸 깊게 파고 들라하면 노력해서 다른 생각해.
2911,32살에 만나서 언제 결혼이 나을까.,솔직히 서로 맞음 1년내에도 하는경우 봤는데.
14972,맨날 노콘해놓고 여기와서 임신가능성 물어보는거 어이없음.,저런게바로 주기피임법인가바.
34335,헤어지니까 내사진찍어줄 사람이 없네.,와이거 진짜야ㅠㅠ.
21842,몰랐는데 그동안 짝사랑 했나 내가 ㅋㅋㅋ.,그냥 썸탄거아닐까.
515,겨울에는 어디서 놀어야해.,볼링스케이트 실내체육 좋아.
8411,남친 사랑꾼인데 과거에도 사랑꾼이었던 걸 알아서 멈칫해.,애칭이 똑같다고 뭐 자기야 같은 흔한 거지.
9111,가끔 조건 얘기할때보면 그게 얼마나 소수인지 모르는 사람이 있음.,and 를 o고 처럼 생각하는사람이 있긴 하지확률은 점점 극악이 되는데.
206,진짜 이렇게 취향에 꼭 들어맞는 사람이 있다니.,있어 만나보니 왜 성격은 달라도 취향은 비슷한 사람 만나라는지 알게 되고 나와 다른 사람과 맞춰가는 것보다 비슷한 사람 만나는 게 빠르다는 것도 알게 되더라.
36721,외모냐 능력이냐 머리아프네.,만나지마 그게 계속 걸림돌일거임.
19006,남친이랑 커플프사 했는데 오늘 남친이 나를 멀티프사로 넣어둔걸 알았을때 헤어짐.,프사의 자유를 허하라.
14926,8살 연상 어케 생각해.,연애든 결혼이든 싫다.
20408,웨딩카페 글보는데 이런 경우 심심찮게 있나보네.,결혼준비하다가 파혼할수도 있다고 생각함 신부쪽 사유면 아무생각없고 남친쪽 사유면 심각해지겠지 어느쪽 흠으로 파혼했는지 중요하게 볼거같아.
4659,바로 태도가 달라지는건 어떤 스탈일인걸까.,방어기제도 있지 않을까.
14395,애인이랑 요즘 진짜 맨날 싸우는거 같아 어떻게 해결하지.,서로 다를수 있어도 근본 성격을 이해하려는 자세없이 고치라고만 하면 빨리 놓고 가는게 답이야.
26723,지금 플 참여하는 친구들 데이트비용 어떻게 내.,8:2.
12659,첫 신혼집 임대아파트부터 시작해도 ㄱㅊ.,웅 모어떄!!! 그렇게 늘려가는고지.
4243,케이크 때문에 고민됨.,도시락케이크같은 작은거행 아니면 타르트같은거.
11956,남자친구한테 선물 뭐해줘야할지 모르겠어.,오타미안.
26517,생리전에 막 졸릴 수 있어.,나두 병든닭처럼 졸림.
5495,대학 사회 친구들도 다들 결혼하고 나니까 다시 갈리는 느낌ㅠ.,ㅁㅈ 그리고 애기 생기는 친구들 늘어나면 더 단절됨ㅠ.
27781,아진짜 넘 짜증나ㅠㅜ.,남친 맞냐.
11697,내가 진짜 같이 하고싶었던게 있었는데 남친이 해준다고하고 까먹어서 헤어지고싶어.,남자 갈 마음 없는거 아녀.
30384,다들 내일 어디가.,석촌호수 가서 깔려 죽을 예정 ㅎㅎ.
16681,ㅎ 원래 돌친구이었는데 탈친구하고 남친생겼는데.,에고 뭐 아이돌 좋아할수도 있고 겜 할수도 있는건데 와그랴.
11074,롱디 이런건 어케 하는거냐.,나 해외롱디 이제 일주일정도 됐는데 걍 최대한 생각 안하고 살려고 하고 있음 괜히 얘가 얼마나 멀리 있고 어쩌고 이런거 생각하면 ㄹㅇ 정병 오더라.
820,남친 연락두절 어떻게 생각함.,개빡.
16904,어떤 아는 커플 부부 용산에 아파트 매매햇는데 한달 이자가.,하나 평생 집 못사겠다ㅠㅠ.
37102,친구들아 썸남이 10시에 알바를하는데 지금까지 연락이 안될 수도 있어.,바쁨하기싫음.
1830,친구들은 확신 있을때만 직진해.,직진 잘 못하겠어 상대가 호감보여도 먼저 직진하는거 보고 행동함.
26616,만난지 2번만에 고백받았는데.,나도 지금 비슷한 생각중3번만에 사귀기로 했는데 이게 맞나.
9236,혈육이 애정결핍 같은데ㅜ 그냥 냅두는게 맞는건가.,그냥 똥차겸 남미새같음.
29916,헤어지고 너무 눈물만 나는데 어쩌지.,몸 컨디션이 최상이 아니라 더 힘든가보다핸드폰 메모장 켜서 차분히 친구마음 기록해봐난 힘들 때 그렇게라도 하니까 좀 나아졌어.
7122,이런 이유로 연애하고 싶은게 그렇긴 한데.,나도 모쏠이엇는데 연애안할때 몸도 맘도 훨씬 편했지만 연애하고나서 먼가 내 경험이 넓어진 느낌이 들어서 다양한 나이대에 연애해보는것도 좋을거같ㅇㅇ 나는 20초에 무서워서 다가오는사람도 막았었는데 오는사람 한번쯤은 받아들여볼걸 후회는 되더라.
31398,지방사는 남친이 내가 경기도나 서울쪽 가면.,남친땜에 포기하지마 나중에 미련 남아서 원망만 들 수도 있어.
2543,30대커플 곧 남친생일인데 선물 어뜨카지.,그래두 물어보는게 최고.
9379,남친의 가족 이야기 물어봐야되나.,결혼전제면 얘기 해봐야지.
6090,코로나 끝나가는데 예식장 식대 58000원이면 갠찬은건가.,와 원래도 엄청 비싼곳이네난 45에서 42로 할인받았는데ㅠㅠ서울이야.
17312,나 일하는데 짝남 불렀음.,오라고 하면 오는게 짝남이야 쌍방아녀.
24435,약간 권태기였다가 헤어지고 재결합했는데 집착광공이 되어서 왔어.,어떻게 다시 만났어.
15902,방문닫는 문제로 결혼준비하면서 진지하게 이야기함.,프라이버시는 없는 집이군! 근데 우리집도 좀 그래  문 닫으면 엄마가 와서 왜그러냐고 .
26176,어제 남친이 사준 꽃.,이쁘다아~~~.
14108,남친이 생리랑 월경이랑 똑같은 뜻인걸 몰랐네.,생리는 알아도 월경은 모를수도 월경이 더 맞는 표현이라고 해도 잘 쓰는 표현이 아니니.
33064,남친 어머님한테 꽃다발 보낼건데 메세지 괜찮나.,헉 멘트 넘 예쁘다 !!.
12654,유부친구들아 언제 지금 배우자랑 결혼해야 겠다고 느꼈어.,난 솔직히 없었음  연애 5년정도했고 둘다 30대 됐고 남편이 결혼하자했고 그러다보니 그냥 하게 된듯 근데 남편은 있었대 그냥 연애 초반에 데이트 하러 가는데 그냥 가는길에 아 나 얘랑 결혼할거같다 이런 생각이 들었다고 하더라고.
3564,그니까 무조건 콘돔을 꼭 쓰자고 이것만 기억하면 된다.,무조건임.
7800,예뻐서 좋다는 말 기분이 좀 꽁기하면 마카롱 먹어야 하나.,ㅇㅇ 프라푸치노도 같이먹어.
542,남친 웃는 얼굴이 뭔가 너무 사랑스러웠어.,둘다 넘 귀엽다 사랑스러운 커플이네 ㅎㅎ.
28907,소개팅은 두개 다 받아도되지 근데 둘다좋으몈.,그럴일이 없을려나  연락하는데 둘다 말 잘통하고 사진상으로는 규ㅐㄴ네 만나봐야 알겟지만.
12262,명품 레플리카라는 단어 웃긴ㅋㅋ 가짜 만들어서 파는거면서.,짝퉁장사.
28898,결혼 아예 안 할 생각인 20대 후반 30대 친구들은.,결혼생각이 없어서 연애도 안하는데 만약 했다면 처음부터 말할듯.
5227,아니 보고싶다고 하면 보통 나도가 기본 아냐.,내남친은 맨날보자나이러길래 말해줌 걍 똑같이말하면될일 ㅎㅎ.
5121,친한동생이 둘째임신했는데 뭐 선물하면 좋을까.,음 나는 아기 용품도 좋지만 산모를 위한 선물도 너무 좋을 것 같아!!.
36564,짝남녀에게 카톡 텀 어떻게 함.,눈치 못채게 해야하는건 암살아님.
11152,웨딩홀에서 연계해주는 드레스는 다 못생겼어.,예쁜것도 있어 난 딱히 뭐 하고 싶은 그런게 없고 귀찮은게 싫어서 전부 연계되는 걸로 했는데 비용 추가 하면 더 고급스럽고 예쁜거 있어서 그거 함.
16424,서운한거 말하면 100분 토론 되는 남자는 어때ㅋㅋ.,같이토론하면되지않나.
12090,결혼 결심하면 월 250이 존나존나 작게 느껴짐 ㅠ.,두명 보험비가 250이야 설계 다시받.
30436,56살 연하만나는 친구들 나이차이 실감나.,나  다섯살 차인데 나도 걍 애샛기라 그냥 비슷.
37463,남친이랑 겨울 코트 맞출려는데 사이트 추천 좀ㅠㅠ.,무신사.
17684,남친 만나선 안그러는데 톡말투가 너무 애교야.,난 말투고나리는 별로 뭐 싸가지없는 말투 아니고서야 보는 사람이 적응하는게 맞는듯.
29339,우리 엄마 진짜 기준이 너무 다름.,이미 잃엇다고 얘기 하면 안되겟지 ㅎㅎ.
906,이거 내가 많이 예민한거야.,데이트 전에 둘이 만나서 이 연애의 방향이 올바른 건지 둘 다 솔직히 연애에 임하는 태도나 자세가 여전한 지 아닌 지 대화를 많이 좀 해봐야겠다 뭔가 속 어디서부턴가 틀어진 느낌인데 남친은.
36148,지금 연애 끝이 보이기 시작한ㅋㅋ.,와 나도.
13519,호의와 호감 사이.,호의는 인간 대 인간으로 양보하거나 배려해줄 수 있는 부분이고이성 감정 끼면 호감이지 애초에 친목 모임이라며.
23537,대학때 부터 만나서 결혼 하는 친구들 부럽다.,나도 부럽다 내 cc였던 구남친아 잘 사니.
1451,친구들은 손해보는 연애 절대 안할거임.,난 내가 손해본다 생각 들기 시작하면 빠르게 식어.
34022,근데 1번남인지 알아보는 방법 뭐가 있어.,요며칠 표정 안좋으면 1번일걸.
28206,조건만 읊으면 좋지않니.,애정 없으면 당장은 몰라도 연애 유지 힘들지잘했어.
17622,뭔가 절친이 결혼한다구 하니까 슬푸당ㅜㅜ.,가방수니 해줬어 난.
7517,웬만한 가전보다 매트리스가 더 비싸서 세번정도 기절함.,너무 비 그냥 싼거 살라고 쓰던건 버리고.
14333,사내연애 깨졌는데 내가 그렇게 싫어하던 동기여사친이랑 같이 있는 거 보니까 개열받음.,걔랑 양다리였고 니가 세컨드였는데 정리한 상황 같음.
10140,나 아는애가 톡방에서 어떤 직원이 발톱을 직장에서 깎는다고 넘 싫다면서.,;;.
3153,친구들 요즘 영화관 데이트 하면 뭐 봐.,그래서 안가.
23850,엔프제가 어떤데 다들 좋아하는거야.,엔프제 다좋다는 말 첨들어봄.
13401,남친이랑 또 여행가고싶다.,와 존나 글만 봐도 넘 평화로워ㅠㅠ.
2364,뭔가 시작하나했는데 다시 또 끝나버렸다.,그냥 간만에 만나고 후속 대화가 좀 있었던 거 같은데 어차피 한 번 안 된 사이는 그냥 아니야 너가 간만이라 많이 설렜나봐.
1555,나 제외 모든 사람들에게 공격적으로 말해.,인성이 안된거같아서 별로 오래만날 사람 아닌듯.
13819,남자는 예쁜애한테는 수수하단말 안쓰지.,화려하지않게 예쁜얼굴이다.
34893,결혼준비하니까 데이트를 마음껏 못하겠네.,저거 자체를 목적있는 데이트라고 생각하고 끝나고나서 와 우리 완전 으른이야 하면서 와인이나 맥주먹으면 딱인데! 요새도 가끔 저 얘기하면서 술먹어 .
21786,알콜 관련 질병들은 대부분 자꾸 술생각나고.,보통은 그런데 매일 소량 마시는 경우는 본인이 알콜의존임을 자각하지 못하는 경우가 있어서 그런 경우도 알콜중독이다!라고 하는 거 같음.
5142,재회했다 헤어지자했는데 너무 보고싶다 연락하면 미친거지.,그래도 연락와서 상대가 좋게 바뀐거면 다행아냐 너 좋아해서 바꾸려고 노력하는 거잖아ㅠ 아니면 다시 연락왔는데도 예전 모습 그대로인건가.
21554,남자입장에서 결혼생각 안들만 하지.,저런걸로 결혼생각 들고 안들고 하는데 아닌데.
10083,소개팅가서 헤어진지 3개월됐다고 하면 어떤생각들어.,난 솔직히 ㅇㅇ 얼마안됐네 이생각듦.
7581,학식인데 생일선물 10만원대 괜찮을까.,이 문제는 무조건 사귀는 본인들 서로의 경제 사정에 맞게 하는거지 남들이 보기에 적당하다 안적당하다 다 의미없음 사람마다 다를걸.
28616,연차 내고 엄마랑 여행 가거나 친구랑 여행 가면 쫌 그른가.,서운할수는 있지만 이해 가능.
20142,남자친구가 드레스 열심히 골라줬는데 ㅠㅠㅠ.,6개월이면 아무래도ㅠㅠ 근데 비슷한 샵 찾으면 또 존나 나와 갠차나.
15377,길 가다가 반대편에 우리가 커플링 맞춘 가게가 보이는거야., 원래도 안 끼구 다녀.
15989,26살인데 지금 만나는 남친 너무 좋은데 결혼까지 갈 수 있을까.,사바사야 내주변엔 2021살부터 만나서 30넘어 결혼한 커플들도 꽤 많아.
2323,나는 제일 신기한게 오마카세 양 적다는ㅋㅋㅋ 엄청 많지 않음.,아니 겨우 배 안부를만큼 딱 찬정도던데 항상.
22674,라노벨 하렘물 그런거 보면 개변태임.,아무생각 없이 보는데.
3003,같은 MBTI 가진 사람이랑 연애해봤거나 하는친구들있니.,나 같은 사람이랑 연애중인데 완전 만족함.
2877,연애 많이 못해본 티가 어디서 제일 많이 나.,환상 개쩔어.
29759,직장인 친구들 있어.,하루 2끼 @ 이 정도 말하는 건가일단 식사만 7~8만원은 될 거 같음 점심 간단하게 저녁 술 겸 메인 식사.
33704,다들 첫만남 썰 좀 풀어봐 재밌으니까.,맨날 옆자리에 앉다가 자연스럽게 스며들었어.
4809,취미가 없다는 이유로 마음이 식을 수 있어.,걍안좋아하는데에 이유를 붙여본거임 운동 1~2회정도면 아예 나태한삶도아닌데 .
37110,서툰거랑 의도적으로 상처주는거랑은 진짜 다르구나.,헐 맞아진짜 나도그런애 좋아하다가 끊어내고 광명찾음 모든관계에서 너에게 득보다 실이되는사람이면 버리는게 맞아.
