,title,comment
1758,5년 만나면 뭔얘기해야하냐.,그래서 색다른걸 많이 하지.
1759,헤어진 여자친구한테 톡 보내보려하는데.,아니 보내는거 자체가 안 고ㅊ은데.
1760,내가 변한건가요.,선생님아5~10분이면 상당히 빠른 답장인데요.
1762,내생일날 전여친 연락왔는데 이거모냐.,생각났겠지.
1764,연락하면 안되겟지.,아쉬워도 그런사람이랑은 인연 잇는거 아님.
1765,이 질문 의미일까여.,의미있지당연히.
1767,어제 살면서 두번째로 번호를 따였는데.,존잘이네.
1769,이거 괜찮은 건가요.,일단 만나러 가야죠.
1770,30대의 연애는 무얼까요.,그건 연애감정에서뿐만이 아니라 나이들어서 감정기복 자체가 줄어든거.
1771,님들같으면 선 넘은것 같다고 미안하다고 말함.,얼마나 넘었는지에 따라 다를듯.
1772,100일 선물 어떻게 하는게 좋을까요.,에어팟2.
1773,축가 부탁 받았는데 정장입어야하나.,아무래도 정장이 무난하지.
1774,혹시 애인 스펙이 자신보다 훨씬 높은 분 계시나요.,내가 참 괜찮은 남자니까 저런 사람이 나에게 푹 빠졌구나 라고 생각함.
1775,이따가 점심 먹기로 했는데.,약속시간 1시간 전에 전화 해보셈.
1776,모텔에서 같이 볼만한 영화나 예능 뭐있을까요.,그 뭐야 손석구랑 전종서 나오는거 재밌던데.
1777,창원을 전라도로 아는게 그럴수 있는 문제임.,반오십년 수도권에 살다가 경상권 내려와서 알았는데 여자 어디 살았냐에 따라 모를 수도 있을거같음.
1778,고백 받았는데 이거 어카지.,다른 남자한테가서도 그여자는 그 말할걸.
1779,남자는 줏대있어야된다는게 뭔말인가요.,줏대있어야된다는 말듣고 줏대있어보이려고하는게 줏대없는거 아닌가요.
1780,에프터때 뭐 먹을까.,파스타 고 조개들어간거 말고.
1781,면접스터디 이쁜여자 앞에서 존나꼬르륵거렸다.,그때 배고팠을 때 간식 줘서 고맙다는 핑계로 저녁 산다고 해요.
1782,좋아했던 여자애가 선물을 안줌.,뿌링클을 줬어야지.
1783,마음에 여유를 가져라 라는건 어떻게 하는건가요.,어떤 모습을 보고 그렇게 얘기한거죠.
1784,누가 날 좋아하면 왜 부담스럽지.,좋아해요연붕쿤.
1785,소개팅 대화할때 연애관련 주제로 넘어가는게 어렵네요.,사실 MBTI가 제일 무난한거같아여.
1786,전여친 한번 톡 씹히고 연락 해보려는거 많이 오바임.,오바임.
1787,여친한테 전화했는데 대답이.,에엥.
1788,약속 전날 확인 톡 아직 답장 없는데.,전화해바.
1789,곧 백일인데 부담.,꼭 한쪽이 준비하고 서프라이즈~~ 이럴필요없지 않나 서로 뭐 할지 대화하면 예산 감안해서 움직이면 되징 빠듯할거같으면 솔직하게 말하셈.
1790,전연애의 사진흔적.,난 나만 나온 사진은 다 가지고 있는디ㅋㅋ.
1791,보통 느낌 쎄하면 마음의 준비 해여겄지.,쎄한 느낌 오면 거의 다 맞더라 직감이 꽤 무서움.
1792,타부서 직원.,부담스러움.
1793,전여친한테 연락할거 같음.,안읽씹ㅈ엔딩.
1794,다른여자한테 조언받는거 별로인가요.,ㅇㅇ 그럴바에 엄마 한테 묻는게 나음.
1795,님들 빼빼로데이 뭐함.,님이 찾아가서 잠시라도 보는게 좋을것같아여.
1796,예전에 알고지내던 여자한테 톡하려는데.,안부인사부터 고.
1797,여자들은 애프터 예의상 받음.,나가보면 알듯.
1798,나 자신 한테 집중 하라고.,운동.
1799,어플에서 만난여자애가 내 스타일아니다 대놓고 말하면서.,뭔소리야 ㅋㅌㅋㅋ.
1800,근데 첫경험인데 안아파하는 여자도 있음.,잇을수도.
1801,아는 여자 카카오스토리 갑자기 사라졌는데.,ㅇㅇ.
1802,여친이 과거에 환승했거나 바람핀 경험있으신 분 계신가요.,내 주변에 환승으로 만난 커플 있었는데 둘이 보란듯 잘 만나다 결혼하더라 뭐 둘만 괜찮다면 찜찜하긴해도 괜찮다 생각함 연애는 둘이 하는거니까.
1803,이사람 진짜 날 사랑해서 만나는게 맞는걸까.,내 동생이었으면 당장 뜯어말렸음 솔직히 님 몸보고 만나는거임.
1804,전여친 연락왔는데 대체 뭐지.,재회 빌드업.
1805,20대중반 넘은 모솔중에 훈훈이상 있음.,어디 모난곳 없는 사람은 있어도 훈훈이상은 절대 없을듯.
1806,추위 많이 타는 여자친구랑 1월에 3주년 기념여행 가려고 하는데.,어디 모난곳 없는 사람은 있어도 훈훈이상은 절대 없을듯.
1807,여자들끼리도 꽃선물 자주 하나.,꽃선물하는거 좋아하는 여성분은 남녀가리지않고 주더라.
1808,여자애가 나보고 이사람 닮앗다는데 욕이냐 칭찬이냐.,욕도 칭찬도 아니고 닮았다고 걍.
1809,소개팅 가서 주로 뭔 이야기 해요.,이건 사바사 캐바캐 아닌가.
1810,근데 썰 올리면 여자 차단 박으라거 하잖아 연갤에서.,아다야 연갤 공지 정독하고 물어본나 너가 하는 고민 그래도 반은 줄여 줄 거다ㅣ.
1811,형님 누님들 이거 미팅 애프터 할까요! ㅜㅜ.,뭐 할려고하지말고 그냥 심심하게 보내셈.
1812,일주일에 소개팅 3번 하니 지친다.,잘됐네.
1813,전여친 연락해볼까.,하지마.
1814,누가 더 연애 잘하나 이글 어찌보심 펌.,전 친구가 10명도 안되서 잘 모르겠네요.
1815,친해지려고 하는뎅.,연락 고.
1816,편지지 안접어도 되는 편지지 있을까요.,두루마리 편지지 같은건 어때요.
1817,이 꽃 먼지 아시는분 있나여.,수국.
1818,소개팅 당일 약속장소 바꾸자는 건 뭐지.,ㅋㅋㅋㅋ 약속 장소 바꾸자는 처음 보는 유형이라 ㅋㅋㅋㅋ.
1819,반호따고 보기로했는데 연락이 느리네.,원래 그단계에서 카톡은 약속 잡는 용이죠.
1820,사내에서 썸타고 잇긴한데.,사내연애는 이게 힘들어.
1821,솔직히 30살넘어서까지 모솔일거같은데.,그냥 헤어진 지 꽤 됐다 그렇게 말하셈.
1822,성격 안맞는 사람을 짝사랑하니까 너무 힘들다.,외모만 보니까 그렇지 바보야.
1823,헤어진 여자친구 심리 질문좀요.,글만 봐선 마음이 남아있는 것 같진 않음  ㅎㅇㅌ.
1824,남자랑 데이트하기전에 미리 사전답사연습까지 하는 거 이상한가요.,저도 비슷해요 가고싶은 곳 생기면 친구랑 한 번 가서 놀고오고 그 다음에 보완해서 여자친구랑 가는 경우 많아요 처음 가보는 곳에서 실수하고 고생하는 것도 추억이긴한데 삐그러지는 거 없이 리드하면서 성공적인 데이트 하고나면 기분 좋더라구요.
1825,제가 엄청 급한거에요.,전혀 안급해요 주변사람이 이상한거.
1826,전에 만난 사람 잊는 방법은 모가 있을까.,ㅇㅇ 죄없는 상대방을 배려한다면 다 잊기 전까진 시작하지 마시길.
1827,남자 눈 평타 코상타 vs 눈 상타 코 평타.,코가 예쁘거나 잘생겨야 전체적인 외모가 확 올라가는듯.
1828,한살 연상 누님 소개팅받았는데 언제즈음에 호칭정하지.,애매 허네 1살이면.
1829,근데 30대 여자들이 성욕 쎔.,케바케 아닐까.
1830,형들 썸녀가 친구랑 롯월 갔는데.,동성친구랑.
1831,여자분들은 ㅈ꼭지 성감대이신분들 많음.,아닌거같음ㅇㅇ.
1832,장기연애 끝이 보이네요.,어제 비슷한 상황에서 헤어진 저로서는 슬프지만 더이상 힘들지 않은 방법으로 서로 좋게 헤어지실 수 있을거에요.
1833,누군가가 날 좋아하는건 축복.,사바사.
1834,두번째 소개팅 조언좀 해주세요.,애프터 때는 밥먹고 커피들고 산책이나 드라이브.
1835,연애중이면 여자들 폰배경에 D 며칠 해놓음.,사바사.
1836,남자 결혼하려면 현실적으로 얼마정돈 모아야 함.,무슨 집을 구하느냐에 따라 금액차이 있겠지만 1억은 있어야된다고 생각.
1837,낼부터 인클라인 빡세게 조져야지.,머슬!!.
1838,애착유형 아시는분있나.,진지하게 써줘요.
1839,손에 반지없는 여자들은.,그냥 물어보면되죠.
1840,수능 20여일 남은 시점에서 번따 하는 건 민폐일까요.,민폐 개민폐 수능날 차라리 자리에 쪽지둬라.
1841,가수김태우 배우김태우 각각 현실기준 ㅁㅌㅊ임.,작성자 김태우 닮았다는 이야기 들었나.
1842,강남 주말에 갈만한 맛집 추천좀영.,종목은.
1843,오늘 소개팅 기대없이 그냥 다녀왔는데.,님은 나이가.
1844,고민인게 카톡 횟수가 중요한가요.,원래 카톡 귀찮아 하는 사람이거나 아직 그렇게 호기심이 없어서 그럴수도 있고 나중에 가까워지면 그냥 물어보면되지.
1845,근데 진짜 여자한테 말 어케걸고 친해짐.,그일단 자아성찰 먼저.
1846,카톡에 연락처가 있는데 누군지 몰라.,사고칠거같은데.
1847,여자애한테 말거는법좀.,그게안되면 걍 혼자살아야지 게임이나 하든지.
1848,여자가 이성으로 보이는사람 있으면 안경끼던분들 보통 안경벗죠.,케바케라.
1849,상대방이 약속 거절하면서.,사정을 알아야할꺼 같은데.
1850,피부관리가 가장 어려워요.,화장품부터 본인한테 맞는걸로 바꾸고 팩도 하고ㅋㅋㅋ 근데 모공은 진짜 줄이기 힘들더라 피부가 ㄹㅇ 돈빨아먹는 하마임.
1851,좋아하는사람한테 어떻게 다가가나요.,귀엽다 디엠으로 물어봐요.
1852,친구 때문에 고민.,연애고민이심 ㅋㅋ.
1853,소개팅 태어나서 단한번도 안해봄.,안한거임 못한거임.
1854,휴가나가는데 동기한테 연락하고싶습니다!.,전혀요ㅇㅇ.
1855,하루종일 생각나면 관심 넘어선거임.,그걸 바로 짝사랑이라고 하죠.
1856,소개받고 카톡 할말없게 보내는 사람이요.,그냥 만나는 일정 잡고 연락 노.
1857,여시친 생일선물 뭐주징 추천점.,야스.
1858,흙침대 쓰시는분 있음.,ㅋㅋㅋㅋ 흙침댘ㅋㅋ.
1859,여자친구 커플링 위치.,네.
1860,경멸당하기vs무관심 머가 더 슬프심.,난 둘다.
1861,아모레퍼시픽 미술관 가본분 있나용.,그 사이에 입장 가능일듯.
1862,여자한테 좀 들이댈지 포기할지는 어케정함.,상대방 반응에 따라.
1863,을의 연애가 구체적으로 뭔가요.,그게 을의연애임.
1864,짝사랑녀 인스타 스토리가 갑자기 안올라오는데 이거머임 ㅎ.,그야말로 짝녀인데 상대방이 부담가졌나.
1865,이게 무슨말임.,주량 체크 못하고 오밤중에 쓸데없는 전화를 네 통화나 걸었던 네 잘못 같은데.
1866,카톡했는데 상대방이 단답이거나 안읽는거면 끝아님까.,끝 맞음.
1867,관심 있는 분 한테 갑자기 밥 먹자하면 이상한가요.,대화도 안해봤는데 갑자기 밥을.
1868,여자랑 카톡할 때.,끊자.
1869,오늘 서면 가는데 핫플 아시는분.,썰파면 거의 10년전 아닌가.
1870,소개팅 당일파토당하면 선톡할 필요없는거지.,정답.
1871,썸녀랑 전화하는데 지금.,코ㅋㅋㅋㅋ.
1872,관심있는 사람이 생겼는데.,역시 자연스럽게 친해지는게 베스트 최대한 공통요소를 찾아보는게 조아보임.
1873,찐따티를 어떻게 벗어나면 좋을까요.,찐따 티 나도 괜찮아요 바뀌어 가는거 보는것도 재밌어 할거에요.
1874,관심있는 사람한테 식사 하자고 제의했는데 한명 더 껴서 먹자고 합니다.,부담스러워서 그러는거 맞는듯.
1875,이거 빡치는게 정상임.,남사친이든 여친이든 둘 다 이상하네.
1876,여자들은 남자가 자기한테 관심잇는지 눈치 빨리채나요.,일단 주변인들이 같이 있으면 더더욱 빨리 채고 아니더라도 빠른 편인 듯.
1877,내가 서툰게 매력이라는데.,잘생겼나봄.
1878,텔숙박 왜케 비싸졌어요.,주말이라.
1879,20대 후반이 유아퇴행말투 쓰면 어때요.,줫같음.
1880,형들 방금 소개 받은 여자애 보고 왔는데.,줫같음.
1881,바람 피는 이유.,2.
1882,이제 결혼익 거의 1주일 남았는데.,힘내라 다 지나간다.
1883,우리 시간을 갖자시간 가져본사람들에게 질문.,시간을 갖자  당장은 헤어지자고 말하기가 힘드니까 미루겠다.
1884,여자들이 다정한남자 좋아한다는디.,존나 뭐라 대답 하기 어렵네.
1885,동거해봤는지 확인하는방법이 있음.,왜 알고싶음.
1887,내가 좋아하는사람vs나를 좋아하는사람.,난 무조건 전자 나 좋아하는 사람 만나 봤는데 재미도 없고 좋아지지도 않아서 3개월 쫑 내버렸음.
1888,유튜브 보는데 이거 주작이겠지.,난 무조건 전자 나 좋아하는 사람 만나 봤는데 재미도 없고 좋아지지도 않아서 3개월 쫑 내버렸음.
1889,너무 친구같다고 말해서 충격받고 헤어지자고 했는데.,ㅈㅅㅈㅅ 연애 개찐따라서 너무 전화하고싶음 하는게 맞는거같음.
1890,연애상담 인프피 여성 심리좀.,선 그은거 같은데.
1891,여자친구 마사지해주려는 올리브영에서파는 젤이나 오일추천부탁드립니다.,오뮤즈글라이드.
1892,전여친 생각 몇 달 동안 계속 나는데.,하고싶으면 하는거지 ㄲ.
1893,결혼식질문 ㅜ 청첩장 받을땐 식사 안한다고 햇엇는데.,어차피 축의금냈으면 노상관.
1894,여친 아버지랑 가끔씩 밥먹는데.,약간 그런 의도도 계시겠죠 아버님이 맘에 들어 하시는거 같은데.
1895,여자 선약.,당연히 잇으니까 그러지 ㅋㅋㅋㅋㅋㅋ 그게 이성적 호감인지 그냥 친구같아서인지는 모르겟지만.
1896,장기연애 못하는게 고민.,원래 100일쯤이 단기에서 장기연애로 넘어가는 관문이라고 하던데 그걸 스무스하게 넘길만한 상대를 못 찾으신듯.
1897,짝녀랑 낼 밥먹기로 했는데요.,만나기전까진 별 의미부여 할필요 없다봅니다.
1898,대학 동기인 형이 한명 있는데.,뭐지.
1899,결혼 할때 문신 지워 달라하면 기분 나쁠려나.,그럴 수 없는게 문신일걸요.
1900,연애 중일 때 티 안 내는 사람 많나요.,몇살이세요.
1901,결혼 7년차 6살 딸있음 질문받는다.,할까요.
1902,저도 이럴줄 몰랐는데 상황이 웃기긴 하네요.,할까요.
1903,계속 마스크 벗기는 이유.,뽀뽀할려고.
1904,다들 연애 로망 뭐 있음.,축덕이랑 같이 직관다니기.
1905,이성을 만나려면 어디로.,블루케찹.
1906,고딩 후배 말려야겠지.,소중한 후배 아니면 그냥 냅두기.
1907,여친 집들이 선물 좀 골라주세요.,필터 기사님이 오셔서 필터 갈아주시는거면 정수기 아니면 2.
1908,혹시 연애랑 여드름과의 상관 관계가 있음.,호르몬.
1909,여자한테 좋다고 할때 어느 선까지가 여자한테 무해한거야.,계속 해서 그 분이 부담스러우면 자연스럽게 멀어지겠죠.
1910,다들 소개팅으로 만난다고 하시는데.,어플이라도 .
1911,요즘 중고딩들 체험학습 이런거 기간 언제까지임.,11월 초에 에버랜드 가야긴 하는디 없었으먼.
1912,남자들이 좋아하는 이벤트.,남자도 꽃 받는거 좋아합니다.
1913,여자친구랑 생선문제 고민입니당.,몇살.
1914,여친이랑 같이 볼만한 넷플릭스 없나.,수리남.
1915,밥 먹자고 했는데! 대답 애매.,네 그냥 테니스 고.
1916,여자친구 생일떄 다들 뭐해줌.,괜찮네.
1917,여친 목 아프다는데 뭐 줄까요.,목캔디 고.
1918,여자친구 동네에서 데이트 하기러 했는데 자고가래.,아직 안해써.
